Entrez_id	Maize_v3	Maize_v4	KO	EC	Gene_description
100193269	GRMZM2G030016	Zm00001d028786	K02993	-	40S ribosomal protein S7
100274227	GRMZM2G053652	Zm00001d047707	K02993	-	40S ribosomal protein S7
103650839	-	Zm00001d042323	K02993	-	40S ribosomal protein S7
103642644	-	Zm00001d024917	K02993	-	40S ribosomal protein S7-like
542341	GRMZM2G030228	Zm00001d053633	K02995	-	ribosomal protein S8
100193830	-	-	K02995	-	uncharacterized LOC100193830
103654822	GRMZM2G336875	Zm00001d053630	K02995	-	40S ribosomal protein S8
103654826	GRMZM2G063700	Zm00001d053632	K02995	-	40S ribosomal protein S8
103654828	GRMZM2G360677	Zm00001d053635	K02995	-	40S ribosomal protein S8
103654829	GRMZM2G051848	Zm00001d053636	K02995	-	40S ribosomal protein S8-like
103652149	-	Zm00001d041457	K02995	-	uncharacterized LOC103652149
103653264	GRMZM2G135068	Zm00001d049942	K02995	-	40S ribosomal protein S8-like
100282862	GRMZM2G108348	Zm00001d041760	K02997	-	40S ribosomal protein S9
100192774	GRMZM5G832108	Zm00001d047186	K02997	-	40S ribosomal protein S9
100283332	GRMZM2G064640	Zm00001d006924	K02997	-	40S ribosomal protein S9
100282542	GRMZM2G050925	Zm00001d003672	K02947	-	40S ribosomal protein S10
100273505	GRMZM2G446960	Zm00001d011816	K02947	-	40S ribosomal protein S10-1
100286375	GRMZM2G171484	Zm00001d042023	K02947	-	40S ribosomal protein S10
100276789	GRMZM2G043737	Zm00001d025413	K02947	-	40S ribosomal protein S10-1
103640437	GRMZM2G065237	Zm00001d048305	K02947	-	40S ribosomal protein S10-1
100280559	-	Zm00001d003118	K02949	-	40S ribosomal protein S11
542552	GRMZM2G019325	Zm00001d002339	K02949	-	ribosomal protein S11
100281932	GRMZM2G132929	Zm00001d039106	K02951	-	40S ribosomal protein S12
100193804	GRMZM2G139900	Zm00001d005200	K02951	-	40S ribosomal protein S12
100282880	GRMZM2G063340	Zm00001d019219	K02951	-	ribosomal proteinS12 (homolog)
103635636	GRMZM6G741620	Zm00001d010220	K02951	-	40S ribosomal protein S12-like
100272255	GRMZM2G112050	Zm00001d049666	K02953	-	ribosomal protein13
542726	GRMZM2G158034	-	K02953	-	ribosomal protein13
100216794	GRMZM5G852185	Zm00001d035094	K02953	-	uncharacterized LOC100216794
100216896	GRMZM2G069762	Zm00001d000120	K02955	-	uncharacterized LOC100216896
100286294	GRMZM5G805627	Zm00001d046583	K02955	-	40S ribosomal protein S14
100192550	GRMZM2G100462	Zm00001d036565	K02955	-	uncharacterized LOC100192550
100286083	GRMZM5G882378	Zm00001d014462	K02955	-	40S ribosomal protein S14
103629630	GRMZM2G120432	Zm00001d036567	K02955	-	40S ribosomal protein S14-like
103629631	GRMZM2G094074	Zm00001d036568	K02955	-	40S ribosomal protein S14-like
100281004	GRMZM2G111172	Zm00001d007810	K02958	-	40S ribosomal protein S15
103648250	GRMZM2G156110	Zm00001d007815	K02958	-	40S ribosomal protein S15
100282387	GRMZM2G102075	Zm00001d018979	K02958	-	40S ribosomal protein S15
100216869	GRMZM2G080222	Zm00001d007819	K02958	-	40S ribosomal protein S15-4
100280584	GRMZM2G083497	Zm00001d039299	K02957	-	40S ribosomal protein S15a
100217251	GRMZM2G177720	Zm00001d052885	K02957	-	40S ribosomal protein S15a
100285614	GRMZM2G007103	Zm00001d047262	K02957	-	uncharacterized LOC100285614
100280177	GRMZM2G018228	Zm00001d009000	K02957	-	putative ribosomal protein S8 family protein
103638773	GRMZM2G328578	Zm00001d046693	K02957	-	40S ribosomal protein S15a-1
103632212	GRMZM2G012117	Zm00001d019388	K02957	-	40S ribosomal protein S15a-1-like
100283242	GRMZM2G377797	Zm00001d005023	K02960	-	40S ribosomal protein S16
100284613	GRMZM2G427014	Zm00001d023293	K02960	-	40S ribosomal protein S16
103655781	-	-	K02960	-	40S ribosomal protein S16-like
100194265	GRMZM2G353103	Zm00001d044664	K02960	-	40S ribosomal protein S16
100282953	GRMZM2G086906	Zm00001d045000	K02962	-	40S ribosomal protein S17-4
100194345	GRMZM2G073150	Zm00001d037111	K02962	-	40S ribosomal protein S17-4
100285246	GRMZM2G178341	Zm00001d034422	K02964	-	40S ribosomal protein S18
100273341	GRMZM2G130544	Zm00001d013086	K02964	-	ribosomal protein S18
100192949	-	Zm00001d029543	K02966	-	40S ribosomal protein S19-3
103639054	-	Zm00001d047296	K02966	-	40S ribosomal protein S19
103633583	GRMZM2G170336	Zm00001d028426	K02969	-	40S ribosomal protein S20-2
100194044	GRMZM2G092296	Zm00001d045448	K02969	-	40S ribosomal protein S20
542458	GRMZM2G157300	Zm00001d036871	K02971	-	40S ribosomal subunit protein S21
542449	GRMZM2G134109	Zm00001d029124	K02971	-	40S ribosomal protein S21
103625731	GRMZM2G125300	Zm00001d012886	K02971	-	40S ribosomal protein S21-like
103630203	GRMZM2G093574	Zm00001d037886	K02971	-	40S ribosomal protein S21-like
109940214	-	Zm00001d037884	K02971	-	40S ribosomal protein S21-like
103644248	-	Zm00001d034628	K02973	-	40S ribosomal protein S23
100192600	GRMZM2G084465	Zm00001d042966	K02973	-	40S ribosomal protein S23
101027156	GRMZM2G163561	Zm00001d010566	K02973	-	40S ribosomal protein S23
103625771	-	Zm00001d012978	K02973	-	40S ribosomal protein S23-like
103630443	-	-	K02973	-	40S ribosomal protein S23
100280577	GRMZM2G091383	Zm00001d016276	K02974	-	ribosomal protein S24
103649528	-	Zm00001d039246	K02974	-	40S ribosomal protein S24-1
542641	GRMZM2G151252	Zm00001d011741	K02974	-	40S ribosomal protein S24
100284180	GRMZM2G171426	Zm00001d043606	K02974	-	40S ribosomal protein S24
103628877	GRMZM2G452189	-	K02974	-	40S ribosomal protein S24-1
103631148	-	-	K02974	-	uncharacterized LOC103631148
103629822	GRMZM2G029685	Zm00001d036985	K02974	-	40S ribosomal protein S24-1-like
109942507	-	-	K02974	-	40S ribosomal protein S24-1-like
100280801	GRMZM2G057608	Zm00001d031939	K02975	-	40S ribosomal protein S25-1
103634185	GRMZM2G397002	Zm00001d028541	K02975	-	40S ribosomal protein S25-3
100283674	GRMZM5G867518	-	K02975	-	uncharacterized LOC100283674
100281626	GRMZM2G084868	Zm00001d049933	K02975	-	40S ribosomal protein S25-1
100193720	GRMZM2G139349	Zm00001d012598	K02975	-	40S ribosomal protein S25-1
100193262	GRMZM5G899149	Zm00001d012992	K02976	-	40S ribosomal protein S26-3
100193263	GRMZM2G129015	Zm00001d034609	K02976	-	40S ribosomal protein S26
542617	GRMZM2G066222	Zm00001d053239	K02978	-	ribosomal protein S27
103625888	GRMZM2G132121	Zm00001d013282	K02978	-	40S ribosomal protein S27
103627157	GRMZM2G377600	Zm00001d016491	K02978	-	40S ribosomal protein S27
100192952	GRMZM2G431821	-	K02977	-	ubiquitin
100284333	GRMZM2G006293	-	K02977	-	40S ribosomal protein S27a
100282479	GRMZM5G877815	Zm00001d032616	K02977	-	40S ribosomal protein S27a
103638077	GRMZM2G005461	-	K02977	-	uncharacterized LOC103638077
101027200	GRMZM2G047732	-	K02977	-	ubiquitin-40S ribosomal protein S27a-like
100277387	GRMZM2G357296	-	K02977	-	ubiquitin-40S ribosomal protein S27a-like
103647693	-	-	K02977	-	ubiquitin-like
100280715	GRMZM2G124143	Zm00001d027813	K02979	-	40S ribosomal protein S28
100281083	GRMZM2G455828	-	K02979	-	40S ribosomal protein S28
100280891	GRMZM2G030293	Zm00001d047697	K02979	-	40S ribosomal protein S28
100280803	GRMZM2G165619	Zm00001d034223	K02980	-	40S ribosomal protein S29
100284803	GRMZM2G305154	Zm00001d041727	K02980	-	40S ribosomal protein S29
100303896	GRMZM2G165208	Zm00001d048787	K02980	-	uncharacterized LOC100303896
100282513	GRMZM2G060373	Zm00001d035312	K02980	-	40S ribosomal protein S29
100282946	GRMZM2G096690	Zm00001d018410	K02983	-	uncharacterized LOC100282946
100281980	GRMZM2G328168	Zm00001d045174	K02983	-	40S ribosomal protein S30
100284182	GRMZM2G054012	Zm00001d052003	K02983	-	uncharacterized LOC100284182
109940210	GRMZM5G805526	Zm00001d037479	K02983	-	40S ribosomal protein S30
103631800	GRMZM2G145308	Zm00001d027919	K02998	-	40S ribosomal protein SA
100283431	GRMZM2G159237	Zm00001d006871	K02998	-	40S ribosomal protein SA
100282918	-	Zm00001d048256	K02998	-	40S ribosomal protein SA
100273082	GRMZM2G126821	Zm00001d048346	K02998	-	acidic ribosomal protein P40
100273170	GRMZM2G092719	Zm00001d027527	K02998	-	uncharacterized LOC100273170
103639501	GRMZM2G099657	Zm00001d048253	K02998	-	40S ribosomal protein SA
103640422	GRMZM2G380152	-	K02998	-	40S ribosomal protein SA
100283907	GRMZM2G005973	Zm00001d038084	K02863	-	50S ribosomal protein L1
845216	-	Zm00001d028360	K02886	-	50S ribosomal protein L2
845215	-	Zm00001d028360	K02886	-	50S ribosomal protein L2
109942878	-	-	K02886	-	50S ribosomal protein L2, chloroplastic
109944200	-	-	K02886	-	50S ribosomal protein L2, chloroplastic-like
100191826	GRMZM2G049416	Zm00001d008360	K02906	-	50S ribosomal protein L3-2
100193892	GRMZM2G109165	Zm00001d015204	K02906	-	uncharacterized LOC100193892
100280943	GRMZM2G176662	Zm00001d034509	K02926	-	uncharacterized LOC100280943
100283234	-	-	K02926	-	50S ribosomal protein L4
100281329	GRMZM2G119471	Zm00001d027442	K02931	-	50S ribosomal protein L5
100304027	GRMZM2G080608	Zm00001d051422	K02933	-	mitochondrial 60S ribosomal protein L6
100282171	GRMZM2G170870	Zm00001d047462	K02933	-	50S ribosomal protein L6
100285964	GRMZM2G086788	Zm00001d029201	K02933	-	50S ribosomal protein L6
100286104	GRMZM2G101042	Zm00001d009495	K02935	-	39S ribosomal protein L12
100284007	GRMZM2G065956	Zm00001d013332	K02935	-	50S ribosomal protein L12-2
100194209	GRMZM2G057388	Zm00001d038933	K02935	-	uncharacterized LOC100194209
100216725	GRMZM2G117700	Zm00001d015795	K02935	-	Ribosomal protein L12/ ATP-dependent Clp protease adaptor protein ClpS family protein
100192505	GRMZM2G311914	-	K02935	-	uncharacterized LOC100192505
100283458	GRMZM2G171501	Zm00001d022197	K02935	-	50S ribosomal protein L12-2
100277261	GRMZM2G360021	Zm00001d043972	K02935	-	50S ribosomal protein L12, chloroplastic
107275245	-	-	K02935	-	uncharacterized LOC107275245
100285012	GRMZM2G096962	Zm00001d018412	K02939	-	50S ribosomal protein L9
100282104	GRMZM2G466947	-	K02939	-	uncharacterized LOC100282104
109939158	-	-	K02939	-	uncharacterized LOC109939158
109944268	-	Zm00001d004575	K02939	-	uncharacterized LOC109944268
100281347	-	-	K02864	-	50S ribosomal protein L10
100274533	-	Zm00001d028702	K02864	-	50S ribosomal protein L10 chloroplastic
100285698	GRMZM2G024838	Zm00001d010994	K02864	-	structural constituent of ribosome
100285173	GRMZM2G176820	Zm00001d027421	K02867	-	50S ribosomal protein L11 chloroplastic
100273719	GRMZM2G027232	Zm00001d014079	K02867	-	mitochondrial ribosomal protein L11
100192010	GRMZM2G043212	-	K02871	-	uncharacterized LOC100192010
100284119	GRMZM2G044584	Zm00001d042510	K02871	-	Ribosomal protein L13 family protein
100273323	GRMZM2G163473	Zm00001d012160	K02871	-	Ribosomal protein L13 family protein
100282366	GRMZM2G098957	Zm00001d041322	K02874	-	50S ribosomal protein L14
845213	-	Zm00001d028360	K02874	-	50S ribosomal protein L14
103629793	-	Zm00001d036913	K02874	-	50S ribosomal protein HLP, mitochondrial
100273366	GRMZM2G164965	Zm00001d028240	K02876	-	50S ribosomal protein L15 chloroplastic
100191689	GRMZM2G058923	Zm00001d040588	K02876	-	uncharacterized LOC100191689
845214	-	Zm00001d028360	K02878	-	ribosomal protein L16
100284384	GRMZM2G112865	Zm00001d012425	K02879	-	50S ribosomal protein L17
100274150	GRMZM2G108643	Zm00001d012998	K02879	-	50S ribosomal protein L17
100284921	GRMZM2G142097	-	K02881	-	50S ribosomal protein L18
103627570	GRMZM2G126580	Zm00001d017659	K02881	-	Structural constituent of ribosome
100277147	GRMZM2G006450	Zm00001d011613	K02881	-	uncharacterized LOC100277147
100274270	GRMZM2G171444	Zm00001d017449	K02884	-	ribosomal protein L19
845217	-	Zm00001d028360	K02887	-	50S ribosomal protein L20
100280565	GRMZM2G082707	Zm00001d010803	K02887	-	uncharacterized LOC100280565
100285347	GRMZM2G018403	Zm00001d016072	K02888	-	uncharacterized LOC100285347
100194267	GRMZM2G085675	Zm00001d038973	K02888	-	uncharacterized LOC100194267
100272779	GRMZM2G083738	-	K02888	-	uncharacterized LOC100272779
100280871	GRMZM2G054149	Zm00001d053377	K02888	-	50S ribosomal protein L21
845218	-	Zm00001d028360	K02890	-	ribosomal protein L22
100274437	GRMZM2G163769	-	K02890	-	uncharacterized LOC100274437
845220	-	Zm00001d028360	K02892	-	50S ribosomal protein L23
845219	-	Zm00001d028360	K02892	-	50S ribosomal protein L23
100282534	GRMZM2G005788	Zm00001d039395	K02892	-	uncharacterized LOC100282534
100273201	GRMZM2G463913	Zm00001d014488	K02895	-	50S ribosomal protein L24 chloroplastic
100274273	GRMZM2G076087	Zm00001d052452	K02895	-	KOW domain-containing protein
100274018	GRMZM2G423169	Zm00001d011263	K02897	-	Ribosomal protein L25/Gln-tRNA synthetase anti-codon-binding domain
100283916	GRMZM2G067306	Zm00001d013730	K02897	-	5S rRNA binding protein
100283825	GRMZM2G145496	Zm00001d011993	K02899	-	50S ribosomal protein L27 chloroplastic
101027115	GRMZM5G804816	Zm00001d049389	K02899	-	50S ribosomal protein L27
100283221	GRMZM2G042061	Zm00001d014153	K02902	-	50S ribosomal protein L28
100283328	GRMZM2G058013	Zm00001d021704	K02902	-	60S ribosomal protein L24
100382712	GRMZM2G319634	Zm00001d006541	K02902	-	uncharacterized LOC100382712
100281641	GRMZM2G038833	-	K02902	-	uncharacterized LOC100281641
109939456	GRMZM2G042061	Zm00001d014155	K02902	-	50S ribosomal protein L28, chloroplastic-like
541790	GRMZM2G028216	Zm00001d052216	K02904	-	ribosomal protein L29
100284301	GRMZM2G159554	Zm00001d018096	K02904	-	50S ribosomal protein L29
100280558	GRMZM2G045921	Zm00001d034677	K02907	-	structural constituent of ribosome
100285956	GRMZM2G085336	Zm00001d012936	K02907	-	structural constituent of ribosome
100216899	GRMZM2G130358	Zm00001d044130	K02909	-	50S ribosomal protein L31
845221	-	Zm00001d028360	K02911	-	ribosomal protein L32
100282289	GRMZM2G091921	Zm00001d027839	K02911	-	ribosomal protein L32 containing protein
100282208	GRMZM2G057950	Zm00001d048325	K02911	-	uncharacterized LOC100282208
100283702	GRMZM2G176133	Zm00001d038686	K02913	-	50S ribosomal protein L33
845222	-	Zm00001d028360	K02913	-	ribosomal protein L33
100284012	GRMZM2G126603	Zm00001d044255	K02914	-	LIN1 protein
100282969	GRMZM2G042492	Zm00001d043170	K02914	-	50S ribosomal protein L34
542046	GRMZM2G136559	Zm00001d046555	K02916	-	prpl35-1 protein
845223	-	Zm00001d028360	K02919	-	50S ribosomal protein L36
100282718	GRMZM2G096165	Zm00001d013008	K02919	-	ribosomal protein L36 containing protein
103647620	-	-	K02919	-	50S ribosomal protein L36 1-like
100192516	GRMZM5G801409	Zm00001d028622	K02925	-	60S ribosomal protein L3-1
103646454	GRMZM2G109677	Zm00001d003680	K02925	-	60S ribosomal protein L3
103647029	GRMZM2G324314	Zm00001d004839	K02925	-	60S ribosomal protein L3
103647030	GRMZM2G132968	Zm00001d004841	K02925	-	60S ribosomal protein L3
101027258	GRMZM2G135727	Zm00001d003683	K02925	-	60S ribosomal protein L3
100382258	GRMZM2G101675	Zm00001d002463	K02925	-	uncharacterized LOC100382258
100280657	GRMZM2G018197	-	K02930	-	60S ribosomal protein L4
100191314	GRMZM2G068952	Zm00001d034440	K02930	-	60S ribosomal protein L4-1
100382075	GRMZM2G100403	Zm00001d018957	K02930	-	60S ribosomal protein L4-1
100191607	GRMZM2G007695	Zm00001d013076	K02930	-	uncharacterized LOC100191607
100284917	GRMZM2G163081	Zm00001d012161	K02932	-	60S ribosomal protein L5-1
103631647	GRMZM2G090738	Zm00001d027512	K02932	-	60S ribosomal protein L5-1
103650892	GRMZM5G815894	Zm00001d042525	K02932	-	60S ribosomal protein L5-1
100191612	GRMZM2G008748	Zm00001d050920	K02934	-	60S ribosomal protein L6
103641720	-	Zm00001d025591	K02934	-	60S ribosomal protein L6-3-like
103627361	GRMZM2G003384	Zm00001d017047	K02934	-	60S ribosomal protein L6
103653691	GRMZM2G024647	Zm00001d050921	K02934	-	60S ribosomal protein L6-3-like
100281870	GRMZM2G094051	Zm00001d026254	K02937	-	60S ribosomal protein L7-2
100282330	GRMZM2G100225	Zm00001d050193	K02937	-	60S ribosomal protein L7-1
100285130	-	Zm00001d052719	K02937	-	uncharacterized LOC100285130
103637734	GRMZM2G344279	Zm00001d030114	K02937	-	60S ribosomal protein L7-3
100191368	GRMZM5G868433	Zm00001d002395	K02937	-	60S ribosomal protein L7-2
100281971	GRMZM2G178807	Zm00001d024373	K02937	-	60S ribosomal protein L7-1
100192863	GRMZM2G107336	Zm00001d031703	K02937	-	60S ribosomal protein L7-1
100280746	GRMZM2G178968	Zm00001d006100	K02936	-	60S ribosomal protein L7a
100191190	GRMZM2G135654	Zm00001d031640	K02936	-	60S ribosomal protein L7a-1
100282418	GRMZM5G870752	Zm00001d021061	K02936	-	60S ribosomal protein L7a-1
100191681	GRMZM2G072729	Zm00001d019473	K02938	-	60S ribosomal protein L2
100216796	GRMZM2G077851	-	K02938	-	uncharacterized LOC100216796
100192723	GRMZM2G067456	Zm00001d041568	K02938	-	uncharacterized LOC100192723
100280993	GRMZM2G084739	Zm00001d045577	K02940	-	60S ribosomal protein L9
100283325	GRMZM2G167103	Zm00001d054084	K02940	-	60S ribosomal protein L9-1
100284304	GRMZM2G385287	Zm00001d035901	K02940	-	uncharacterized LOC100284304
100282959	GRMZM2G027451	Zm00001d033128	K02866	-	60S ribosomal protein L10-3
542298	GRMZM2G087233	-	K02866	-	QM1 homolog 1
100192963	GRMZM2G181194	Zm00001d049945	K02865	-	ribosomal protein
100502186	GRMZM2G023748	Zm00001d042772	K02865	-	ribosomal protein
100272335	GRMZM2G144387	Zm00001d031956	K02865	-	60S ribosomal protein L10a-1
103633755	GRMZM2G369991	Zm00001d019110	K02865	-	60S ribosomal protein L10a
103637371	GRMZM2G074769	Zm00001d011397	K02865	-	60S ribosomal protein L10a
103631585	-	Zm00001d038591	K02865	-	60S ribosomal protein L10a-like
103638688	GRMZM5G862017	Zm00001d046515	K02865	-	60S ribosomal protein L10a-like
103637766	GRMZM2G073026	-	K02868	-	60S ribosomal protein L11
103637899	GRMZM2G363310	Zm00001d000066	K02868	-	60S ribosomal protein L11
100192743	GRMZM2G435338	-	K02868	-	uncharacterized LOC100192743
100193696	GRMZM2G018770	Zm00001d053547	K02868	-	uncharacterized LOC100193696
100193878	GRMZM5G813584	Zm00001d010016	K02868	-	60S ribosomal protein L11-1
100282010	GRMZM2G001816	Zm00001d046317	K02868	-	60S ribosomal protein L11-1
100283310	GRMZM2G014444	Zm00001d016200	K02868	-	60S ribosomal protein L11-1
103654545	GRMZM2G065632	Zm00001d052991	K02868	-	60S ribosomal protein L11-like
103652014	GRMZM2G384463	Zm00001d040878	K02868	-	60S ribosomal protein L11-like
100284082	GRMZM2G149649	Zm00001d002450	K02870	-	60S ribosomal protein L12
103641586	GRMZM2G438814	Zm00001d031348	K02870	-	60S ribosomal protein L12
100281960	GRMZM2G121075	Zm00001d051543	K02870	-	60S ribosomal protein L12
100282351	-	Zm00001d003896	K02870	-	60S ribosomal protein L12
100216970	GRMZM2G054201	Zm00001d017719	K02870	-	60S ribosomal protein L12-3
100286371	GRMZM2G409407	Zm00001d037620	K02873	-	60S ribosomal protein L13
100282254	GRMZM2G145280	Zm00001d011992	K02873	-	60S ribosomal protein L13-2
100273645	GRMZM2G081102	Zm00001d042308	K02873	-	60S ribosomal protein L13
100191912	GRMZM2G090422	Zm00001d034059	K02872	-	uncharacterized LOC100191912
100283655	GRMZM2G072315	Zm00001d013252	K02872	-	60S ribosomal protein L13a
100192625	GRMZM2G028883	Zm00001d025857	K02875	-	60S ribosomal protein L14-1
100192835	GRMZM2G140116	Zm00001d006287	K02875	-	60 ribosomal protein L14
100533139	GRMZM2G168330	Zm00001d021445	K02875	-	60 ribosomal protein L14
100282218	GRMZM2G024354	Zm00001d018903	K02877	-	60S ribosomal protein L15
100284349	GRMZM2G084757	Zm00001d021511	K02877	-	60S ribosomal protein L15
100284016	GRMZM2G180724	-	K02877	-	60S ribosomal protein L15
100281990	GRMZM2G034794	Zm00001d006388	K02877	-	60S ribosomal protein L15
541667	GRMZM2G702426	Zm00001d049815	K02880	-	ribosomal protein L17
100194089	GRMZM2G126594	Zm00001d037732	K02880	-	60S ribosomal protein L17
