Entrez_id	Maize_v3	Maize_v4	KO	EC	Gene_description
100193051	GRMZM2G123204	Zm00001d033619	K01939	EC6.3.4.4	Adenylosuccinate synthetase, chloroplastic
103645711	-	Zm00001d034647	K01756	EC4.3.2.2	adenylosuccinate lyase-like
100217081	GRMZM5G895991	Zm00001d028921	K01756	EC4.3.2.2	L-Aspartase-like family protein
100193777	GRMZM2G359070	Zm00001d047603	K01756	EC4.3.2.2	L-Aspartase-like family protein
103631651	-	Zm00001d039170	K01756	EC4.3.2.2	adenylosuccinate lyase-like
100282482	GRMZM2G080380	Zm00001d050187	K00609	EC2.1.3.2	aspartate carbamoyltransferase 1
100282373	GRMZM2G101900	Zm00001d024203	K00609	EC2.1.3.2	Aspartate carbamoyltransferase chloroplastic
100381655	GRMZM2G098875	Zm00001d047981	K01580	EC4.1.1.15	Glutamate decarboxylase 1
100273302	GRMZM2G355906	Zm00001d003522	K01580	EC4.1.1.15	Pyridoxal phosphate (PLP)-dependent transferase superfamily protein
100284551	GRMZM2G101069	Zm00001d003531	K01580	EC4.1.1.15	Glutamate decarboxylase
100284394	GRMZM2G017110	Zm00001d031749	K01580	EC4.1.1.15	glutamate decarboxylase
100191549	GRMZM5G826838	Zm00001d033805	K01580	EC4.1.1.15	Glutamate decarboxylase 1
103645944	GRMZM5G817886	Zm00001d002326	K16871	EC2.6.1.96	gamma-aminobutyrate transaminase 1, mitochondrial
100286148	GRMZM2G108125	Zm00001d026293	K16871	EC2.6.1.96	aminotransferase y4uB
100282236	GRMZM2G093900	Zm00001d049380	K16871	EC2.6.1.96	aminotransferase y4uB
103626684	GRMZM2G346693	Zm00001d015445	K16871	EC2.6.1.96	probable gamma-aminobutyrate transaminase 3, mitochondrial
103631410	-	Zm00001d037507	K16871	EC2.6.1.96	probable gamma-aminobutyrate transaminase 3, mitochondrial
103632117	-	Zm00001d019161	K16871	EC2.6.1.96	gamma-aminobutyrate transaminase 1, mitochondrial-like
103626685	-	Zm00001d015444	K16871	EC2.6.1.96	probable gamma-aminobutyrate transaminase 3, mitochondrial
100280779	GRMZM2G128114	Zm00001d015404	K17761	EC1.2.1.24	succinate semialdehyde dehydrogenase
100284047	GRMZM2G119482	Zm00001d053776	K17761	EC1.2.1.24	succinate semialdehyde dehydrogenase
103651348	GRMZM2G085078	Zm00001d043845	K00264	EC1.4.1.14 1.4.1.13	glutamate synthase 1 [NADH], chloroplastic
103636185	GRMZM2G077054	Zm00001d011610	K00264	EC1.4.1.14 1.4.1.13	glutamate synthase 1 [NADH], chloroplastic
103630705	GRMZM2G375064	Zm00001d038948	K00264	EC1.4.1.14 1.4.1.13	glutamate synthase 2 [NADH], chloroplastic
100193614	GRMZM2G427097	Zm00001d025984	K00261	EC1.4.1.3	glutamic dehydrogenase2
542220	GRMZM2G178415	Zm00001d034420	K00261	EC1.4.1.3	glutamic dehydrogenase 1
100502380	GRMZM2G015289	Zm00001d044503	K00262	EC1.4.1.4	Amino acid dehydrogenase family protein
100193220	GRMZM2G090087	Zm00001d038841	K00294	EC1.2.1.88	putative aldehyde dehydrogenase MIS1
542401	GRMZM2G036464	Zm00001d051804	K01915	EC6.3.1.2	glutamine synthetase 5
542520	GRMZM2G050514	Zm00001d028260	K01915	EC6.3.1.2	glutamine synthetase 6
542400	GRMZM2G024104	Zm00001d033747	K01915	EC6.3.1.2	glutamine synthetase 2
542746	GRMZM2G098290	-	K01915	EC6.3.1.2	glutamine synthetase 1
542214	GRMZM5G872068	Zm00001d017958	K01915	EC6.3.1.2	glutamine synthetase 4
542215	GRMZM2G046601	Zm00001d048050	K01915	EC6.3.1.2	glutamine synthetase 3
103651512	GRMZM2G061990	Zm00001d044250	K01955	EC6.3.5.5	carbamoyl-phosphate synthase large chain, chloroplastic
103636016	GRMZM2G700683	Zm00001d011192	K01955	EC6.3.5.5	carbamoyl-phosphate synthase large chain, chloroplastic
100193467	GRMZM2G029573	Zm00001d051586	K01956	EC6.3.5.5	uncharacterized LOC100193467
100273931	GRMZM2G147450	Zm00001d017790	K01956	EC6.3.5.5	carbamoyl-phosphate synthase small chain
100194010	GRMZM2G005749	-	K00820	EC2.6.1.16	glucosamine fructose-6-phosphate aminotraansferase 1
100281060	GRMZM2G339699	Zm00001d042673	K00764	EC2.4.2.14	amidophosphoribosyltransferase
103635621	GRMZM2G018238	Zm00001d010197	K00764	EC2.4.2.14	amidophosphoribosyltransferase, chloroplastic-like
103630426	-	Zm00001d038332	K00764	EC2.4.2.14	amidophosphoribosyltransferase, chloroplastic-like
