Entrez_id	Maize_v3	Maize_v4	KO	EC	Gene_description
100281464	GRMZM5G879882	Zm00001d043563	K00850	EC2.7.1.11	6-phosphofructokinase
100280694	GRMZM2G009591	Zm00001d033002	K00850	EC2.7.1.11	pyrophosphate--fructose 6-phosphate 1-phosphotransferase
103647427	GRMZM2G127717	Zm00001d005756	K00850	EC2.7.1.11	ATP-dependent 6-phosphofructokinase 5, chloroplastic
100279231	GRMZM2G139360	Zm00001d032172	K00850	EC2.7.1.11	ATP-dependent 6-phosphofructokinase 5 chloroplastic
100285548	GRMZM2G443985	Zm00001d045326	K00850	EC2.7.1.11	6-phosphofructokinase
100192478	GRMZM2G080375	Zm00001d008816	K00850	EC2.7.1.11	ATP-dependent 6-phosphofructokinase 4 chloroplastic
100281688	-	Zm00001d010375	K00850	EC2.7.1.11	6-phosphofructokinase 2
100191982	-	Zm00001d025659	K00850	EC2.7.1.11	ATP-dependent 6-phosphofructokinase 2
100281585	-	-	K00850	EC2.7.1.11	6-phosphofructokinase 2
103629493	GRMZM5G816636	Zm00001d036206	K00850	EC2.7.1.11	ATP-dependent 6-phosphofructokinase 7
103630633	GRMZM2G004932	Zm00001d038775	K00850	EC2.7.1.11	ATP-dependent 6-phosphofructokinase 6
103630144	GRMZM2G401970	Zm00001d037910	K00850	EC2.7.1.11	ATP-dependent 6-phosphofructokinase 6
100193340	GRMZM2G123371	Zm00001d017830	K00895	EC2.7.1.90	uncharacterized LOC100193340
100382182	GRMZM2G059151	Zm00001d037278	K00895	EC2.7.1.90	ppi-phosphofructokinase
100191851	GRMZM2G450163	Zm00001d032386	K00895	EC2.7.1.90	uncharacterized LOC100191851
100282190	-	Zm00001d044754	K00895	EC2.7.1.90	Pyrophosphate--fructose 6-phosphate 1-phosphotransferase subunit beta 2
100280449	GRMZM2G042502	Zm00001d051629	K00895	EC2.7.1.90	Pyrophosphate--fructose 6-phosphate 1-phosphotransferase subunit alpha 2
101027252	GRMZM2G314094	Zm00001d045919	K00895	EC2.7.1.90	pyrophosphate--fructose 6-phosphate 1-phosphotransferase subunit alpha
103632535	GRMZM2G409131	-	K00895	EC2.7.1.90	pyrophosphate--fructose 6-phosphate 1-phosphotransferase subunit alpha
103652493	-	Zm00001d043564	K00895	EC2.7.1.90	pyrophosphate--fructose 6-phosphate 1-phosphotransferase subunit alpha-like
