Entrez_id	Maize_v3	Maize_v4	KO	EC	Gene_description
100502421	GRMZM2G145029	Zm00001d010274	K01823	EC5.3.3.2	uncharacterized LOC100502421
103630362	GRMZM2G133082	Zm00001d038193	K01823	EC5.3.3.2	isopentenyl-diphosphate Delta-isomerase I
100273420	GRMZM2G098569	Zm00001d043727	K00787	EC2.5.1.10 2.5.1.1	farnesyl diphosphate synthase3
541903	GRMZM2G168681	Zm00001d009431	K00787	EC2.5.1.10 2.5.1.1	farnesyl pyrophosphate synthase 1
100192004	GRMZM2G147721	Zm00001d011673	K00787	EC2.5.1.10 2.5.1.1	uncharacterized LOC100192004
100279314	GRMZM2G014508	Zm00001d014367	K14066	EC2.5.1.1	decaprenyl-diphosphate synthase subunit 1
103626280	GRMZM2G483889	Zm00001d014369	K14066	EC2.5.1.1	solanesyl-diphosphate synthase 1, mitochondrial
100502542	GRMZM2G005909	Zm00001d017540	K13789	EC2.5.1.29 2.5.1.10 2.5.1.1	putative geranylgeranyl pyrophosphate synthase 4
100502523	-	Zm00001d006678	K13789	EC2.5.1.29 2.5.1.10 2.5.1.1	putative geranylgeranyl pyrophosphate synthase 1
100502524	GRMZM2G058404	Zm00001d008370	K13789	EC2.5.1.29 2.5.1.10 2.5.1.1	putative geranylgeranyl pyrophosphate synthase 3
100502545	GRMZM2G102550	-	K13789	EC2.5.1.29 2.5.1.10 2.5.1.1	putative geranylgeranyl pyrophosphate synthase 2
103653897	GRMZM2G004131	Zm00001d051416	K13789	EC2.5.1.29 2.5.1.10 2.5.1.1	heterodimeric geranylgeranyl pyrophosphate synthase small subunit, chloroplastic
100191875	GRMZM2G112728	Zm00001d027694	K05356	EC2.5.1.85 2.5.1.84	Solanesyl diphosphate synthase 2 chloroplastic
100282721	GRMZM2G163809	Zm00001d039142	K05356	EC2.5.1.85 2.5.1.84	prenyl transferase
103653367	GRMZM2G115077	Zm00001d050159	K05356	EC2.5.1.85 2.5.1.84	probable solanesyl-diphosphate synthase 3, chloroplastic
100193048	GRMZM2G007957	Zm00001d045159	K11778	EC2.5.1.87	Dehydrodolichyl diphosphate synthase 6
100276550	-	-	K11778	EC2.5.1.87	uncharacterized LOC100276550
100284572	GRMZM2G146437	Zm00001d012312	K11778	EC2.5.1.87	undecaprenyl pyrophosphate synthetase
100285459	GRMZM2G058173	-	K11778	EC2.5.1.87	undecaprenyl pyrophosphate synthetase
100283522	GRMZM2G054803	-	K11778	EC2.5.1.87	undecaprenyl pyrophosphate synthetase
103638008	GRMZM2G093146	Zm00001d045163	K11778	EC2.5.1.87	26S protease regulatory subunit 6A homolog
100283007	GRMZM2G105644	Zm00001d018034	K10960	EC1.3.1.111 1.3.1.83	geranylgeranyl hydrogenase1
103649981	GRMZM2G419111	Zm00001d040356	K10960	EC1.3.1.111 1.3.1.83	geranylgeranyl diphosphate reductase, chloroplastic-like
100273635	GRMZM2G703303	Zm00001d006118	K05955	EC2.5.1.59 2.5.1.58	protein farnesyltransferase/geranylgeranyltransferase type I alphasubunit
100272584	GRMZM2G158562	Zm00001d043555	K05954	EC2.5.1.58	Protein farnesyltransferase subunit beta
100192945	GRMZM2G123503	Zm00001d037967	K08658	EC3.4.22.-	CAAX prenyl protease 2
100286144	GRMZM2G702159	Zm00001d017607	K06013	EC3.4.24.84	CAAX prenyl protease 1
100192503	GRMZM5G813909	Zm00001d051457	K06013	EC3.4.24.84	uncharacterized LOC100192503
100284671	GRMZM2G004320	Zm00001d042442	K00587	EC2.1.1.100	Protein-S-isoprenylcysteine O-methyltransferase
100193534	GRMZM2G473976	Zm00001d044088	K15889	EC3.1.1.-	putative isoprenylcysteine alpha-carbonyl methylesterase ICMEL2
103655501	-	-	K15889	EC3.1.1.-	probable isoprenylcysteine alpha-carbonyl methylesterase ICME
103635372	GRMZM2G406177	Zm00001d009658	K15889	EC3.1.1.-	probable isoprenylcysteine alpha-carbonyl methylesterase ICME
100280207	GRMZM2G439203	Zm00001d014727	K15889	EC3.1.1.-	uncharacterized LOC100280207
103642227	-	Zm00001d026702	K05906	EC1.8.3.6 1.8.3.5	farnesylcysteine lyase
100272889	GRMZM2G109589	Zm00001d027941	K15891	EC1.1.1.354	dihydroflavonol-4-reductase
100191275	GRMZM2G046293	Zm00001d012459	K15892	EC2.7.1.216	uncharacterized LOC100191275
541974	GRMZM2G049538	Zm00001d002351	K15793	EC3.1.7.6 4.2.3.47 4.2.3.49	terpene synthase 1
