ENTRY	NAME	FORMULA	EXACT_MASS	MOL_WEIGHT
C16307	Delphinidin 3-O-sophoroside	C27H31O17	627.1561	627.5248
C16312	Delphin; Delphinidin 3,5-diglucoside	C27H31O17	627.1561	627.5248
C16313	Delphinidin 3-glucoside 5-caffoyl-glucoside	C36H37O20	789.1878	789.667
C16314	Delphinidin 3,5,3'-triglucoside	C33H41O22	789.2089	789.6654
C16315	Tulipanin; Delphinidin 3-O-rutinoside	C27H31O16	611.1612	611.5254
C16349	Pelargonidin 3-O-beta-D-glucoside 5-O-(6-coumaroyl-beta-D-glucoside)	C36H37O17	741.2031	741.6688
C16350	Cyanidin 3-O-beta-D-glucoside 5-O-(6-coumaroyl-beta-D-glucoside)	C36H37O18	757.198	757.6682
C16351	Delphinidin 3-O-beta-D-glucoside 5-O-(6-coumaroyl-beta-D-glucoside)	C36H37O19	773.1929	773.6676
C16354	Albireodelphin; Delphinidin 3,3'-diglucoside 5-(6-caffeoyl)glucoside	C42H47O25	951.2406	951.8076
C16367	Delphinidin 3-O-(6-caffeoyl-beta-D-glucoside)	C30H27O15	627.135	627.5264
C16368	Pelargonidin 3-(6-p-coumaroyl)glucoside	C30H27O12	579.1503	579.5282
C16369	Cyanidin 3-(6-p-caffeoyl)glucoside	C30H27O14	611.1401	611.527
C16370	Delphinidin 3-(6-p-coumaroyl)glucoside	C30H27O14	611.1401	611.527
C16371	Pelargonidin 3-glucoside 5-caffeoylglucoside	C36H37O18	757.198	757.6682
C16372	Cyanidin 3-glucoside 5-caffeoylglucoside	C36H37O19	773.1929	773.6676
C16373	Cyanidin-3-O-(6''-O-malonyl-2''-O-glucuronyl)glucoside	C30H31O20	711.1409	711.5551
C19762	Cyanidin 3-O-(2-O-beta-D-glucuronosyl)-beta-D-glucoside	C27H29O17	625.1405	625.509
C20469	Cyanidin 3,7-di-O-beta-D-glucoside	C27H31O16	611.1612	611.5254
C20489	Pelargonidin 3-O-beta-D-sambubioside	C26H29O14	565.1557	565.5001
C20490	Cyanidin 3-O-beta-D-sambubioside	C26H29O15	581.1506	581.4995
C20491	Delphinidin 3-O-beta-D-sambubioside	C26H29O16	597.1456	597.4989
C20492	Pelargonidin 5-O-beta-D-glucoside 3-O-beta-D-sambubioside	C32H39O19	727.2086	727.6407
C20493	Cyanidin 5-O-beta-D-glucoside 3-O-beta-D-sambubioside	C32H39O20	743.2035	743.6401
C20494	Delphinidin 5-O-beta-D-glucoside 3-O-beta-D-sambubioside	C32H39O21	759.1984	759.6395
C20495	Pelargonidin 3,7-di-O-beta-D-glucoside	C27H31O15	595.1663	595.526
C20496	Delphinidin 3,7-di-O-beta-D-glucoside	C27H31O17	627.1561	627.5248
