ENTRY	NAME	FORMULA	EXACT_MASS	MOL_WEIGHT
C03793	N6,N6,N6-Trimethyl-L-lysine	C9H20N2O2	188.1525	188.2673
C03955	N6-Acetyl-N6-hydroxy-L-lysine; N6-Acetyl-N6-hydroxylysine	C8H16N2O4	204.111	204.2236
C04020	D-Lysopine; N2-(D-1-Carboxyethyl)-L-lysine; Lysopine	C9H18N2O4	218.1267	218.2502
C04076	L-2-Aminoadipate 6-semialdehyde; 2-Aminoadipate 6-semialdehyde; L-Allysine; Allysine; (S)-2-Amino-6-oxohexanoate	C6H11NO3	145.0739	145.1564
C04092	Delta1-Piperideine-2-carboxylate; 1,2-Didehydropiperidine-2-carboxylate; 1-Piperideine-2-carboxylate	C6H9NO2	127.0633	127.1412
C04487	5-(D-Galactosyloxy)-L-lysine-procollagen; Procollagen 5-(D-galactosyl)-L-lysine; Procollagen 5-(D-galactosyloxy)-L-lysine; Procollagen beta-D-galactosyl-L-hydroxylysine	C13H23N3O8R2	127.0633	127.1412
C05161	(2R,5S)-2,5-Diaminohexanoate	C6H14N2O2	146.1055	146.1876
C05231	L-3-Aminobutyryl-CoA; L-3-Aminobutanoyl-CoA	C25H43N8O17P3S	852.168	852.6386
C05544	Protein N6-methyl-L-lysine	C8H15N3O2R2	852.168	852.6386
C05545	Protein N6,N6-dimethyl-L-lysine	C9H17N3O2R2	852.168	852.6386
C05546	Protein N6,N6,N6-trimethyl-L-lysine	C10H20N3O2R2	852.168	852.6386
C05548	6-Acetamido-2-oxohexanoate; 2-Oxo-6-acetamidocaproate	C8H13NO4	187.0845	187.1931
C05554	Aerobactin	C22H36N4O13	564.2279	564.5402
C05825	2-Amino-5-oxohexanoate	C6H11NO3	145.0739	145.1564
C06157	[Dihydrolipoyllysine-residue succinyltransferase] S-glutaryldihydrolipoyllysine; S-Glutaryldihydrolipoamide-E	C13H22NO4S2R	145.0739	145.1564
C06181	Piperideine; 1-Piperideine	C5H9N	83.0735	83.1317
C16741	L-Hydroxylysine; 5-Hydroxy-L-lysine; L-erythro-5-Hydroxylysine; (5R)-5-Hydroxy-L-lysine	C6H14N2O3	162.1004	162.187
C20333	N2-Citryl-N6-acetyl-N6-hydroxy-L-lysine; N2-Citryl-N6-acetyl-N6-hydroxylysine	C14H22N2O10	378.1274	378.3319
