ENTRY	NAME	FORMULA	EXACT_MASS	MOL_WEIGHT
C02977	GDP-6-deoxy-D-talose; GDP-6-deoxy-alpha-D-talose	C16H25N5O15P2	589.0822	589.3417
C02985	L-Fucose 1-phosphate; 6-Deoxy-L-galactose 1-phosphate; beta-L-Fucose 1-phosphate	C6H13O8P	244.0348	244.1364
C02991	L-Rhamnono-1,4-lactone; L-Rhamno-1,4-lactone	C6H10O5	162.0528	162.1406
C03117	GDP-6-deoxy-D-mannose; GDP-D-rhamnose; GDP-6-deoxy-alpha-D-mannose; GDP-alpha-D-rhamnose	C16H25N5O15P2	589.0822	589.3417
C03267	beta-D-Fructose 2-phosphate; beta-D-Fructofuranose 2-phosphate	C6H13O9P	260.0297	260.1358
C03827	2-Dehydro-3-deoxy-L-fuconate	C6H10O5	162.0528	162.1406
C03979	2-Dehydro-3-deoxy-L-rhamnonate	C6H10O5	162.0528	162.1406
C05144	(beta-D-Mannuronate)n; Poly(beta-D-mannuronate); Polymannuronate; Mannuronan	(C6H8O6)n	162.0528	162.1406
C05345	beta-D-Fructose 6-phosphate	C6H13O9P	260.0297	260.1358
C05378	beta-D-Fructose 1,6-bisphosphate	C6H14O12P2	339.996	340.1157
C05392	Oligouronide with 4-deoxy-alpha-L-erythro-hex-4-enopyranuronosyl group	C6H8O6(C6H8O6)n	339.996	340.1157
C06192	ADP-mannose; APD-D-mannose	C16H25N5O15P2	589.0822	589.3417
C11516	2-(alpha-D-Mannosyl)-3-phosphoglycerate	C9H17O12P	348.0458	348.1978
C11544	2-O-(alpha-D-Mannosyl)-D-glycerate; alpha-Mannosylglycerate; 2-O-(alpha-D-Mannopyranosyl)-D-glycerate	C9H16O9	268.0794	268.2179
C18028	L-Fucono-1,5-lactone	C6H10O5	162.0528	162.1406
C18096	D-Allulose 6-phosphate	C6H13O9P	260.0297	260.1358
C20781	2,4-Diketo-3-deoxy-L-fuconate; 2,4-Diketo-3-deoxy-L-rhamnonate; 2,4-Didehydro-3-deoxy-L-rhamnonate	C6H8O5	160.0372	160.1247
