ENTRY	NAME	FORMULA	EXACT_MASS	MOL_WEIGHT
C17236	3-Phenylpropionaldoxim	C9H11NO	149.0841	149.1897
C17237	S-(Phenylacetothiohydroximoyl)-L-cysteine	C11H14N2O3S	254.0725	254.3055
C17238	S-(Hydroxyphenylacetothiohydroximoyl)-L-cysteine	C11H14N2O4S	270.0674	270.3049
C17239	p-Hydroxyphenylacetothiohydroximate	C8H9NO2S	183.0354	183.2276
C17240	p-Hydroxybenzyldesulphoglucosinolate; Desulfo-p-hydroxybenzylglucosinolate	C14H19NO7S	345.0882	345.3682
C17241	4-Methylthiobutanaldoxime; (E)-4-(Methylthio)-butanaldoxime	C5H11NOS	133.0561	133.2119
C17242	S-(4-Methylthiobutylthiohydroximoyl)-L-cysteine	C8H16N2O3S2	252.0602	252.3542
C17243	4-Methylthiobutylthiohydroximate	C5H11NOS2	165.0282	165.2769
C17244	3-Methylthiopropyl-desulfoglucosinolate	C11H21NO6S2	327.081	327.4175
C17245	5-Methylthiopentanaldoxime; (E)-5-(Methylthio)pentanaldoxime	C6H13NOS	147.0718	147.2385
C17246	6-Methylthiohexanaldoxime; (E)-6-(Methylthio)hexanaldoxime	C7H15NOS	161.0874	161.2651
C17248	4-Methylthiobutyl-desulfoglucosinolate	C12H23NO6S2	341.0967	341.4441
C17249	7-Methylthioheptanaldoxime; (E)-7-(Methylthio)heptanaldoxime; 7-(Methylsulfanyl)heptanal oxime	C8H17NOS	175.1031	175.2917
C17250	Glucolesquerellin; 6-Methylthiohexyl glucosinolate	C14H27NO9S3	449.0848	449.5605
C17251	8-Methylthiooctanaldoxime; (E)-8-(methylthio)octanaldoxime	C9H19NOS	189.1187	189.3183
C17252	7-Methylthioheptyl glucosinolate	C15H29NO9S3	463.1004	463.5871
C17253	9-Methylthiononanaldoxime; (E)-9-(Methylthio)nonanaldoxime	C10H21NOS	203.1344	203.3448
C17254	8-Methylthiooctyl glucosinolate	C16H31NO9S3	477.1161	477.6136
C17255	3-Methylbutyraldehyde oxime	C5H11NO	101.0841	101.1469
C17256	2-Methylpropyl glucosinolate; Isobutyl glucosinolate	C11H21NO9S2	375.0658	375.4157
C19491	(E)-2-Methylbutanal oxime	C5H11NO	101.0841	101.1469
C19714	(E)-Phenylacetaldoxime; (E)-Phenylacetaldehyde oxime	C8H9NO	135.0684	135.1632
