ENTRY	NAME	FORMULA	EXACT_MASS	MOL_WEIGHT
C06509	Adenosyl cobinamide phosphate; Adenosylcobinamide phosphate	C58H85CoN16O14P	1319.5501	1320.3013
C06510	Adenosine-GDP-cobinamide; Adenosylcobinamide-GDP	C68H97CoN21O21P2	1664.5975	1665.5066
C11242	Bacteriochlorophyll a	C55H74MgN4O6	910.5459	911.5043
C11243	Bacteriochlorophyll b	C55H72MgN4O6	908.5302	909.4884
C11538	Cobalt-sirohydrochlorin; Cobalt-factor II	C42H44CoN4O16	919.2084	919.7492
C11539	Cobalt-precorrin 3	C43H48CoN4O16	935.2397	935.7916
C11540	Cobalt-precorrin 4	C44H50CoN4O16	949.2554	949.8182
C11542	Cobalt-precorrin 6; Cobalt-precorrin 6A	C44H53CoN4O16	952.2789	952.842
C11543	Cobalt-dihydro-precorrin 6; Cobalt-precorrin 6B	C44H55CoN4O16	954.2945	954.8579
C11545	Cobalt-precorrin 8; Cobalt-precorrin-8	C45H59CoN4O14	938.336	938.9016
C11630	15,16-Dihydrobiliverdin; 15,16-Dihydrobiliverdin IXalpha; 15,16-Dihydrobiliverdin ixa	C33H36N4O6	584.2635	584.6621
C11829	13(1)-Hydroxy-magnesium-protoporphyrin IX 13-monomethyl ester; 13(1)-Hydroxy-Mg-protoporphyrin IX 13-monomethyl ester	C35H34MgN4O5	614.238	614.9733
C11830	13(1)-Oxo-magnesium-protoporphyrin IX 13-monomethyl ester; 13(1)-Oxo-Mg-protoporphyrin IX 13-monomethyl ester	C35H32MgN4O5	612.2223	612.9574
C11831	Divinylprotochlorophyllide; 2,4-Divinylprotochlorophyllide; Mg-2,4-Divinyl-phaeoporphyrin a5-monomethylester; 3,8-Divinyl protochlorophyllide a	C35H30MgN4O5	610.2067	610.9415
C11832	Divinyl chlorophyllide a; 3,8-Divinyl chlorophyllide a	C35H32MgN4O5	612.2223	612.9574
C11850	Divinylchlorophyll a	C55H70MgN4O5	890.5197	891.4731
C11851	Zn-Bacteriochlorophyll a; Zinc bacteriochlorophyll a	C55H74N4O6Zn	950.49	952.6083
C12147	L-Threonine O-3-phosphate; L-Threonine phosphate; O-Phospho-L-threonine	C4H10NO6P	199.0246	199.0991
C14818	Fe2+; Fe(II); Ferrous ion; Iron(2+)	Fe	55.9349	55.845
C14819	Fe3+; Fe(III); Ferric ion; Iron(3+)	Fe	55.9349	55.845
C15670	Heme A	C49H56FeN4O6	852.3549	852.8371
C15672	Heme O	C49H58FeN4O5	838.3757	838.8536
C16242	Cobalt-precorrin 5A	C45H52CoN4O16	963.271	963.8448
C16243	Cobalt-precorrin 5B	C43H50CoN4O16	937.2554	937.8075
C16244	Cobalt-precorrin 7	C44H57CoN4O14	924.3203	924.875
C16540	7(1)-Hydroxychlorophyllide a	C35H34MgN4O6	630.2329	630.9727
C16541	Chlorophyllide b	C35H32MgN4O6	628.2172	628.9568
C17401	Cobalt-factor III	C43H46CoN4O16	933.2241	933.7757
C18021	Pheophorbide a	C35H36N4O5	592.2686	592.6841
C18022	Red chlorophyll catabolite	C35H38N4O7	626.2741	626.6988
C18064	Pyropheophorbide a	C33H34N4O3	534.2631	534.6481
C18098	Primary fluorescent chlorophyll catabolite	C35H40N4O7	628.2897	628.7147
C18151	7(1)-Hydroxychlorophyll a; 7-Hydroxymethylchlorophyll a	C55H72MgN4O6	908.5302	909.4884
C18152	3-Vinylbacteriochlorophyllide a; 3-Deacetyl-3-vinylbacteriochlorophyllide a	C35H36MgN4O5	616.2536	616.9891
C18153	3-Hydroxyethylbacteriochlorophyllide a; 3-Deacetyl-3-(1-hydroxyethyl)bacteriochlorophyllide a	C35H38MgN4O6	634.2642	635.0044
C18154	3-Hydroxyethylchlorophyllide a; 3-Devinyl-3-(1-hydroxyethyl)chlorophyllide a	C35H36MgN4O6	632.2485	632.9885
C18155	Bacteriochlorophyllide a	C35H36MgN4O6	632.2485	632.9885
C18156	Bacteriochlorophyllide b	C35H34MgN4O6	630.2329	630.9727
C18157	8-Ethyl-12-methyl-3-vinylbacteriochlorophyllide d	C33H32MgN4O3	556.2325	556.9372
C18160	Bacteriochlorophyllide d	C30H26MgN4O4(R1)(R2)	556.2325	556.9372
C18161	Bacteriochlorophyllide c	C31H28MgN4O4(R1)(R2)	556.2325	556.9372
C18162	Bacteriochlorophyll d	C45H50MgN4O4(R1)(R2)	556.2325	556.9372
C18163	Bacteriochlorophyll c	C46H52MgN4O4(R1)(R2)	556.2325	556.9372
C20666	5-Oxo-delta-bilirubin; delta-Staphylobilin	C33H34N4O7	598.2427	598.6457
C21217	Geranylgeranyl bacteriochlorophyllide a	C55H68MgN4O6	904.4989	905.4566
C21284	Fe-coproporphyrin III; Coproheme III	C36H36FeN4O8	708.1883	708.538
C21427	8,12-Diethyl-3-vinylbacteriochlorophyllide d	C34H34MgN4O3	570.2481	570.9638
C21428	12-Ethyl-8-propyl-3-vinylbacteriochlorophyllide d	C35H36MgN4O3	584.2638	584.9903
C21429	12-Ethyl-8-isobutyl-3-vinylbacteriochlorophyllide d	C36H38MgN4O3	598.2794	599.0169
C21431	8-Ethyl-12-methylbacteriochlorophyllide d	C33H34MgN4O4	574.243	574.9525
C21432	8,12-Diethylbacteriochlorophyllide d	C34H36MgN4O4	588.2587	588.979
C21433	12-Ethyl-8-propylbacteriochlorophyllide d	C35H38MgN4O4	602.2743	603.0056
C21434	12-Ethyl-8-isobutylbacteriochlorophyllide d	C36H40MgN4O4	616.29	617.0322
C21435	Geranylgeranyl bacteriochlorophyllide b	C55H66MgN4O6	902.4833	903.4407
C21510	Nickel-sirohydrochlorin; Ni-sirohydrochlorin	C42H44N4NiO16	918.2106	919.5094
C21511	Nickel-sirohydrochlorin a,c-diamide; Ni-sirohydrochlorin a,c-diamide	C42H46N6NiO14	916.2425	917.5398
C21512	15,17(3)-Seco-F430-17(3)-acid	C42H53N6NiO14	923.2973	924.5954
C21582	Bacteriochlorophyllide e	C31H26MgN4O5(R1)(R2)	923.2973	924.5954
