ENTRY	NAME	FORMULA	EXACT_MASS	MOL_WEIGHT
C01013	3-Hydroxypropanoate; 3-Hydroxypropanoic acid; 3-Hydroxypropionate; 3-Hydroxypropionic acid; Hydracrylic acid	C3H6O3	90.0317	90.0779
C01213	(R)-Methylmalonyl-CoA; L-Methylmalonyl-CoA	C25H40N7O19P3S	867.1313	867.6069
C01845	Propan-2-ol; 2-Propanol; Isopropanol; Isopropyl alcohol	C3H8O	60.0575	60.095
C02170	Methylmalonate; Methylmalonic acid	C4H6O4	118.0266	118.088
C02225	2-Methylcitrate; (2S,3S)-2-Methylcitrate; 2-Hydroxybutane-1,2,3-tricarboxylate; (2S,3S)-2-Hydroxybutane-1,2,3-tricarboxylate	C7H10O7	206.0427	206.1501
C02335	beta-Alanyl-CoA	C24H41N8O17P3S	838.1523	838.612
C02876	Propanoyl phosphate; Propionyl phosphate	C3H7O5P	154.0031	154.0584
C04225	(Z)-But-2-ene-1,2,3-tricarboxylate; cis-2-Methylaconitate	C7H8O6	188.0321	188.1348
C04593	(2S,3R)-3-Hydroxybutane-1,2,3-tricarboxylate; Methylisocitrate; Methylisocitric acid	C7H10O7	206.0427	206.1501
C05235	Hydroxyacetone; Acetol; 1-Hydroxy-2-propanone; 2-Ketopropyl alcohol; Acetone alcohol; Pyruvinalcohol; Pyruvic alcohol; Methylketol	C3H6O2	74.0368	74.0785
C05668	3-Hydroxypropionyl-CoA; 3-Hydroxypropionyl coenzyme A; 3-Hydroxypropanoyl-CoA; 3-Hydroxypropanoyl coenzymeA; beta-Hydroxypropionyl-CoA	C24H40N7O18P3S	839.1363	839.5968
C05979	Propane-1-ol; Propanol; 1-Propanol; Propan-1-ol; Propyl alcohol; 1-Hydroxypropane; Ethylcarbinol; n-Propanol; n-Propyl alcohol; Optal; Osmosol extra; UN 1274	C3H8O	60.0575	60.095
C05983	Propionyladenylate; Propionyl-adenosine monophosphate	C13H18N5O8P	403.0893	403.2845
C05984	2-Hydroxybutanoic acid; 2-Hydroxybutyrate; 2-Hydroxybutyric acid	C4H8O3	104.0473	104.1045
C05989	3-Oxopropionyl-CoA; 3-Oxopropanoyl-CoA; Malonyl semialdehyde-CoA	C24H38N7O18P3S	837.1207	837.5809
C06002	(S)-Methylmalonate semialdehyde	C4H6O3	102.0317	102.0886
C15972	Enzyme N6-(lipoyl)lysine; Lipoamide-E	C8H14NOS2R	102.0317	102.0886
C15973	Enzyme N6-(dihydrolipoyl)lysine; Dihydrolipoamide-E	C8H16NOS2R	102.0317	102.0886
C17530	Methyl acetate; Devoton; Tereton	C3H6O2	74.0368	74.0785
C20783	Propane	C3H8	44.0626	44.0956
C21017	2-(alpha-Hydroxypropyl)thiamine diphosphate; 2-Hydroxypropyl-ThPP	C15H25N4O8P2S	483.0868	483.3935
C21018	Enzyme N6-(S-propyldihydrolipoyl)lysine; S-Propyldihydrolipoamide-E	C11H20NO2S2R	483.0868	483.3935
C21250	2-Methyl-trans-aconitate	C7H8O6	188.0321	188.1348
