ENTRY	NAME	FORMULA	EXACT_MASS	MOL_WEIGHT
C03402	L-Asparaginyl-tRNA(Asn); Asn-tRNA(Asn); Asparaginyl-tRNA(Asn)	C14H23N2O12PR2(C5H8O6PR)n	185.0089	185.0725
C03511	L-Phenylalanyl-tRNA(Phe)	C19H26NO11PR2(C5H8O6PR)n	185.0089	185.0725
C03512	L-Tryptophanyl-tRNA(Trp)	C26H31N7O11PR(C5H8O6PR)n	185.0089	185.0725
C06112	L-Glutamyl-tRNA(Gln); Glu-tRNA(Gln); Glutamyl-tRNA(Gln)	C20H28N6O13PR(C5H8O6PR)n	185.0089	185.0725
C06113	L-Aspartyl-tRNA(Asn); Asp-tRNA(Asn); Aspartyl-tRNA(Asn)	C14H22NO13PR2(C5H8O6PR)n	185.0089	185.0725
C06481	L-Seryl-tRNA(Sec)	C13H22NO12PR2(C5H8O6PR)n	185.0089	185.0725
C06482	L-Selenocysteinyl-tRNA(Sec)	C13H22NO11PSeR2(C5H8O6PR)n	185.0089	185.0725
C16138	L-Pyrrolysine; Pyrrolysine	C12H21N3O3	255.1583	255.3134
C16638	O-Phosphoseryl-tRNA(Sec)	C13H23NO15P2R2(C5H8O6PR)n	255.1583	255.3134
C17022	O-Phosphoseryl-tRNA(Cys)	C13H23NO15P2R2(C5H8O6PR)n	255.1583	255.3134
C17027	L-Pyrrolysyl-tRNA(Pyl)	C22H36N3O12PR2(C5H8O6PR)n	255.1583	255.3134
