ENTRY	NAME	FORMULA	EXACT_MASS	MOL_WEIGHT
C04916	N-(5'-Phospho-D-1'-ribulosylformimino)-5-amino-1-(5''-phospho-D-ribosyl)-4-imidazolecarboxamide; 5-[(5-Phospho-1-deoxyribulos-1-ylamino)methylideneamino]-1-(5-phosphoribosyl)imidazole-4-carboxamide; Phosphoribulosyl-formimino-AICAR-phosphate; 5-[(5-Phospho-1-deoxy-D-ribulos-1-ylamino)methylideneamino]-1-(5-phospho-beta-D-ribosyl)imidazole-4-carboxamide	C15H25N5O15P2	577.0822	577.331
C05127	N-Methylhistamine; 1-Methylhistamine; 1-Methyl-4-(2-aminoethyl)imidazole; Ntau-Methylhistamine	C6H11N3	125.0953	125.1716
C05130	Imidazole-4-acetaldehyde; Imidazole acetaldehyde	C5H6N2O	110.048	110.1139
C05131	(1-Ribosylimidazole)-4-acetate	C10H14N2O6	258.0852	258.228
C05133	4-Imidazolone-5-acetate; Imidazolone acetate; (5-Hydroxyimidazole)-4-acetate; 5-Hydroxy-4-imidazoleacetate	C5H6N2O3	142.0378	142.1127
C05135	4-(beta-Acetylaminoethyl)imidazole; N-Acetylhistamine	C7H11N3O	153.0902	153.1817
C05565	Hydantoin-5-propionate; Hydantoin-propionate	C6H8N2O4	172.0484	172.1387
C05568	Imidazole lactate; Imidazole lactic acid; 2-Hydroxy-3-(1H-imidazol-5-yl)-propanoic acid	C6H8N2O3	156.0535	156.1393
C05570	Ergothioneine	C9H16N3O2S	230.0963	230.3072
C05571	Thiourocanic acid	C6H6N2O2S	170.015	170.189
C05572	4-Oxoglutaramate; 4-Ketoglutaramate	C5H7NO4	145.0375	145.1134
C05575	Hercynine; Nalpha,Nalpha,Nalpha-Trimethyl-L-histidine	C9H16N3O2	198.1243	198.2422
C05827	Methylimidazole acetaldehyde; 1-Methylimidazole-4-acetaldehyde; Methylimidazoleacetaldehyde	C6H8N2O	124.0637	124.1405
C05828	Methylimidazoleacetic acid; Tele-methylimidazoleacetic acid; 1-Methyl-4-imidazoleacetic acid; 1-Methylimidazole-4-acetate; Methylimidazoleacetate	C6H8N2O2	140.0586	140.1399
C05829	N-Carbamyl-L-glutamate; Carglumic acid	C6H10N2O5	190.059	190.154
C16673	Isoglutamine; 4,5-Diamino-5-oxopentanoic acid; DL-Isoglutamine	C5H10N2O3	146.0691	146.1445
C16674	Formylisoglutamine; DL-Formylisoglutamine	C6H10N2O4	174.0641	174.1546
C20522	Dihydrourocanate; Deaminohistidine; 3-(1H-Imidazol-4-yl)propanoate	C6H8N2O2	140.0586	140.1399
C20994	S-(Hercyn-2-yl)-L-cysteine S-oxide	C12H21N4O5S	333.1233	333.3839
C20995	gamma-L-Glutamyl-S-(hercyn-2-yl)-L-cysteine S-oxide	C17H28N5O8S	462.1659	462.4979
