ENTRY	NAME	FORMULA	EXACT_MASS	MOL_WEIGHT
C05760	trans-Tetradec-2-enoyl-[acp]; trans-Tetradec-2-enoyl-[acyl-carrier protein]; (2E)-Tetradecenoyl-[acp]	C14H25OSR	200.1776	200.3178
C05761	Tetradecanoyl-[acp]; Tetradecanoyl-[acyl-carrier protein]; Myristoyl-[acyl-carrier protein]	C14H27OSR	200.1776	200.3178
C05762	3-Oxohexadecanoyl-[acp]; 3-Oxohexadecanoyl-[acyl-carrier protein]	C16H29O2SR	200.1776	200.3178
C05763	trans-Hexadec-2-enoyl-[acp]; trans-Hexadec-2-enoyl-[acyl-carrier protein]; (2E)-Hexadecenoyl-[acp]	C16H29OSR	200.1776	200.3178
C05764	Hexadecanoyl-[acp]; Hexadecanoyl-[acyl-carrier protein]; Palmitoyl-[acyl-carrier protein]	C16H31OSR	200.1776	200.3178
C06423	Octanoic acid; Caprylic acid; Octylic acid	C8H16O2	144.115	144.2114
C06424	Tetradecanoic acid; Tetradecanoate; Myristic acid	C14H28O2	228.2089	228.3709
C08362	(9Z)-Hexadecenoic acid; Palmitoleic acid; cis-9-Hexadecenoic acid; (9Z)-Hexadec-9-enoate	C16H30O2	254.2246	254.4082
C16219	3-Oxostearoyl-[acp]; 3-Oxooctadecanoyl-[acp]; beta-Ketostearoyl-[acp]; 3-Ketostearoyl-[acp]	C18H33O2SR	254.2246	254.4082
C16220	(R)-3-Hydroxyoctadecanoyl-[acp]; (R)-3-Hydroxyoctadecanoyl-[acyl-carrier protein]; (R)-3-Hydroxystearoyl-[acp]; (R)-3-Hydroxystearoyl-[acyl-carrier protein]	C18H35O2SR	254.2246	254.4082
C16221	(2E)-Octadecenoyl-[acp]; trans-Octadec-2-enoyl-[acp]	C18H33OSR	254.2246	254.4082
C16520	Hexadecenoyl-[acyl-carrier protein]; (9Z)-Hexadec-9-enoyl-[acyl-carrier protein]	C16H29OSR	254.2246	254.4082
C20794	n-7 Unsaturated acyl-[acyl-carrier protein]; omega-7 Fatty acyl-[acyl-carrier protein]	C10H17OSR(C2H4)n	254.2246	254.4082
