ENTRY	NAME	FORMULA	EXACT_MASS	MOL_WEIGHT
C19745	UDP-2,3-diacetamido-2,3-dideoxy-alpha-D-mannuronate; UDP-alpha-D-ManNAc3NAcA; UDP-2,3-diacetamido-2,3-dideoxy-alpha-D-mannuronic acid	C19H28N4O18P2	662.0874	662.3891
C19823	UDP-2-acetamido-2,6-dideoxy-beta-L-arabino-hexos-4-ulose; UDP-2-acetamido-2,6-dideoxy-beta-L-arabino-hex-4-ulose	C17H25N3O16P2	589.071	589.3384
C19961	UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine; UDP-4-amino-4,6-dideoxy-beta-L-AltNAc; UDP-2-acetamido-4-amino-2,4,6-trideoxy-beta-L-altrose	C17H28N4O15P2	590.1026	590.3695
C19971	UDP-2,4-bis(acetamido)-2,4,6-trideoxy-beta-L-altropyranose; UDP-2,4-diacetamido-2,4,6-trideoxy-beta-L-altrose	C19H30N4O16P2	632.1132	632.4062
C19972	2,4-Bis(acetamido)-2,4,6-trideoxy-beta-L-altropyranose	C10H18N2O5	246.1216	246.2603
C20082	Pseudaminic acid; 5,7-Bis(acetylamino)-3,5,7,9-tetradeoxy-L-glycero-alpha-L-manno-2-nonulopyranosonic acid	C13H22N2O8	334.1376	334.3224
C20083	CMP-pseudaminic acid	C22H34N5O15P	639.1789	639.5036
C20357	UDP-N,N'-Diacetylbacillosamine; UDP-2,4-Diacetamido-2,4,6-trideoxy-alpha-D-glucopyranose	C19H30N4O16P2	632.1132	632.4062
C20359	UDP-2-acetamido-3-amino-2,3-dideoxy-alpha-D-glucuronate	C17H26N4O17P2	620.0768	620.3525
C20395	UDP-2-acetamido-2-deoxy-alpha-D-ribo-hex-3-uluronate; UDP-3-keto-GlcNAcA	C17H23N3O18P2	619.0452	619.3213
C20418	N,N'-Diacetyllegionaminate	C13H22N2O8	334.1376	334.3224
C20419	CMP-N,N'-diacetyllegionaminate	C22H34N5O15P	639.1789	639.5036
C20424	2,4-Diacetamido-2,4,6-trideoxy-D-mannopyranose; 2,4-Diacetamido-2,4,6-trideoxy-alpha-D-mannopyranose	C10H18N2O5	246.1216	246.2603
C20638	GDP-4-amino-4,6-dideoxy-alpha-D-mannose; GDP-alpha-D-perosamine	C16H26N6O14P2	588.0982	588.357
C20672	GDP-4-acetamido-4,6-dideoxy-alpha-D-mannose; GDP-N-acetyl-alpha-D-perosamine	C18H28N6O15P2	630.1088	630.3936
C21027	N-Acetylmuramic acid alpha-1-phosphate; N-Acetylmuramate alpha-1-phosphate; MurNAc alpha-1-phosphate; N-Acetyl-alpha-D-muramate 1-phosphate	C11H20NO11P	373.0774	373.2504
