ENTRY	NAME	FORMULA	EXACT_MASS	MOL_WEIGHT
C17942	FR 900098; (3-(Acetylhydroxyamino)propyl)phosphonic acid	C5H12NO5P	197.0453	197.1262
C17943	Formylphosphonate; Phosphonoformaldehyde; Formylphosphonic acid	CH3O4P	109.9769	110.0059
C17944	Rhizocticin A	C11H22N5O6P	351.1308	351.296
C17945	Phosphonoformyl-CMP; CMP-5'-phosphonoformate	C10H15N3O12P2	431.0131	431.1865
C17947	2-Phosphinomethylmalate; 2-Phosphinomethylmalic acid; 2-(Hydrohydroxyphosphorylmethyl)malate	C5H9O7P	212.0086	212.0945
C17948	Deamino-alpha-keto-demethylphosphinothricin; 4-(Hydroxyphosphinyl)-2-oxobutyric acid; 2-Oxo-4-phosphinobutanoate; 4-Hydrohydroxyphosphoryl-2-oxobutanoate	C4H7O5P	166.0031	166.0691
C17949	N-Acetyldemethylphosphinothricin; N-Adpt	C6H12NO5P	209.0453	209.1369
C17950	N-Acetyldemethylphosphinothricin tripeptide	C12H22N3O7P	351.1195	351.2927
C17951	N-Acetylbialaphos; N-Acetylphosphinothricin tripeptide	C13H24N3O7P	365.1352	365.3193
C17952	N-Acetylphosphinothricin; L-N-Acetylphosphinothricin; N-Acetyl-L-Glufosinate; N-Acetylphinothricin	C7H14NO5P	223.061	223.1635
C17960	Rhizocticin C	C17H33N6O7P	464.2148	464.4537
C17961	Rhizocticin D	C17H33N6O7P	464.2148	464.4537
C17962	Demethylphosphinothricin; (2S)-2-Amino-4-(hydroxyphosphinyl)butanoic acid	C4H10NO4P	167.0347	167.1003
C20396	Methylphosphonate	CH5O3P	95.9976	96.0224
C20422	alpha-D-Ribose 1-methylphosphonate 5-triphosphate	C6H16O16P4	467.9389	468.0767
C20423	alpha-D-Ribose 1-methylphosphonate 5-phosphate	C6H14O10P2	308.0062	308.1169
C20440	alpha-D-Ribose 1,2-cyclic phosphate 5-phosphate; 5-Phospho-alpha-D-ribose 1,2-cyclic phosphate	C5H10O10P2	291.9749	292.0744
C20986	D-Ribose 2,5-bisphosphate	C5H12O11P2	309.9855	310.0897
C21372	3-Phosphinomethylmalate; 3-(Hydrohydroxyphosphorylmethyl)malate	C5H9O7P	212.0086	212.0945
C21403	2-Acetamidoethylphosphonate	C4H10NO4P	167.0347	167.1003
C21404	N-Ethylacetamide	C4H9NO	87.0684	87.1204
C21613	(R)-2-(Phosphonomethyl)malate	C5H9O8P	228.0035	228.0939
