ENTRY	NAME	FORMULA	EXACT_MASS	MOL_WEIGHT
C05851	Coumarin; Coumarine; Cumarin; 2H-1-Benzopyran-2-one; 1,2-Benzopyrone; 2-Propenoic acid, 3-(2-hydroxyphenyl)-, delta-lactone; 5,6-Benzo-2-pyrone; Benzo-alpha-pyrone; cis-o-Coumarinic acid lactone; Coumarinic anhydride; o-Hydroxycinnamic acid lactone; Rattex; Tonka bean camphor	C9H6O2	146.0368	146.1427
C05855	4-Hydroxycinnamyl alcohol 4-D-glucoside; p-Coumaryl alcohol 4-O-glucoside	C15H20O7	312.1209	312.3151
C06224	3,4-Dihydroxystyrene	C8H8O2	136.0524	136.1479
C10428	Anethole; t-Anethole; trans-Anethole	C10H12O	148.0888	148.2017
C10434	5-O-Caffeoylshikimic acid	C16H16O8	336.0845	336.2934
C10452	Estragole; 1-Methoxy-4-(2-propenyl)benzene; Methylchavicol	C10H12O	148.0888	148.2017
C10453	Eugenol	C10H12O2	164.0837	164.2011
C10454	Methyleugenol; O-Methyleugenol; Eugenol methyl ether	C11H14O2	178.0994	178.2277
C10469	Isoeugenol	C10H12O2	164.0837	164.2011
C10478	Methylisoeugenol; trans-Methylisoeugenol; Isomethyleugenol	C11H14O2	178.0994	178.2277
C10945	Caffeic aldehyde; 3,4-Dihydroxycinnamaldehyde; Caffeyl aldehyde	C9H8O3	164.0473	164.158
C12203	5-Hydroxyferuloyl-CoA	C31H44N7O20P3S	959.1575	959.7022
C12204	5-Hydroxyconiferaldehyde	C10H10O4	194.0579	194.184
C12205	5-Hydroxyconiferyl alcohol	C10H12O4	196.0736	196.1999
C12206	Caffeyl alcohol	C9H10O3	166.063	166.1739
C12208	p-Coumaroyl quinic acid; trans-5-O-(4-Coumaroyl)-D-quinate	C16H18O8	338.1002	338.3093
C15804	p-Hydroxyphenyl lignin	C16H18O8	338.1002	338.3093
C15805	Guaiacyl lignin	C16H18O8	338.1002	338.3093
C15806	Syringyl lignin	C16H18O8	338.1002	338.3093
C15807	5-Hydroxy-guaiacyl lignin	C16H18O8	338.1002	338.3093
C16930	Chavicol	C9H10O	134.0732	134.1751
C18069	N1,N5,N10-Tricoumaroyl spermidine	C34H37N3O6	583.2682	583.6741
C18070	N1,N5,N10-Tricaffeoyl spermidine	C34H37N3O9	631.253	631.6723
C18071	N1,N5,N10-Triferuloyl spermidine	C37H43N3O9	673.2999	673.752
C18072	N1,N5,N10-Tri(hydroxyferuloyl) spermidine	C37H43N3O12	721.2847	721.7502
C18073	N1,N5-Di(hydroxyferuloyl)-N10-sinapoyl spermidine	C38H45N3O12	735.3003	735.7768
C20225	Coniferyl acetate	C12H14O4	222.0892	222.2372
C20464	Isochavicol; t-Anol; trans-Anol; (E)-4-Propenylphenol; (E)-4-Hydroxypropenylbenzene	C9H10O	134.0732	134.1751
C20465	Coumaryl acetate	C11H12O3	192.0786	192.2112
C21459	6-Hydroxyferuloyl-CoA	C31H44N7O20P3S	959.1575	959.7022
