ENTRY	NAME	FORMULA	EXACT_MASS	MOL_WEIGHT
C19939	Pentalen-13-al	C15H22O	218.1671	218.3346
C19973	(+)-beta-Caryophyllene	C15H24	204.1878	204.3511
C19974	(+)-Caryolan-1-ol	C15H26O	222.1984	222.3663
C20159	7-epi-alpha-Selinene; (-)-7-epi-alpha-Selinene; (2S,4aR,8aR)-4a,8-Dimethyl-2-(prop-1-en-2-yl)-1,2,3,4,4a,5,6,8a-octahydronaphthalene	C15H24	204.1878	204.3511
C20163	5-epi-alpha-Selinene; 5beta-Eudesma-3,11-diene; (2R,4aR,8aS)-1,2,3,4,4a,5,6,8a-Octahydro-4a,8-dimethyl-2-(prop-1-en-2-yl)naphthalene; 8a-epi-alpha-Selinene; (2R,4aR,8aS)-1,2,3,4,4a,5,6,8a-Octahydro-4a,8-dimethyl-2-(1-methylethenyl)naphthalene	C15H24	204.1878	204.3511
C20181	Avermitilol	C15H26O	222.1984	222.3663
C20187	Achilleol B	C30H50O	426.3862	426.7174
C20191	alpha-Seco-amyrin; 8,14-Secoursa-7,13-diene-3beta-ol	C30H50O	426.3862	426.7174
C20192	Marneral	C30H50O	426.3862	426.7174
C20193	beta-Seco-amyrin; 8,14-Secooleana-7,13-diene-3beta-ol	C30H50O	426.3862	426.7174
C20195	Tirucalla-7,24-dien-3beta-ol	C30H50O	426.3862	426.7174
C20200	Baruol	C30H50O	426.3862	426.7174
C20478	(E)-2-epi-beta-Caryophyllene; 2-epi-(E)-beta-Caryophyllene	C15H24	204.1878	204.3511
C20724	(+)-Thujopsene	C15H24	204.1878	204.3511
